Formula, something, somethingelse,Formula_mono_iso_wt_nat
C62H114N2O23,12,15,1256.775308
C62H114N2O23,13,15,1318.983308
C8H14N2O5S,12,14,250.0623423
C8H14N2O5S,13,14,258.089181
C8H14N2O5S,12,15,252.056412
C8H14N2O5S,13,15,260.0832507
C7H19N3,12,14,145.1578976
C7H19N3,13,14,152.1813815
C7H19N3,12,15,148.1490023
C7H19N3,13,15,155.1724862
C14H16N2O2,12,14,244.1211778
C14H16N2O2,13,14,258.1681455
C14H16N2O2,12,15,246.1152476
C14H16N2O2,13,15,260.1622153
C25H21N3O2,12,14,395.1633769
C25H21N3O2,13,14,420.2472479
C25H21N3O2,12,15,398.1544816
C25H21N3O2,13,15,423.2383526
C14H16N2O3,12,14,260.1160924
C14H16N2O3,13,14,274.1630601
C14H16N2O3,12,15,262.1101622
C14H16N2O3,13,15,276.1571299
C16H16N2O3S,12,14,316.0881631
C16H16N2O3S,13,14,332.1418405
C16H16N2O3S,12,15,318.0822329
C16H16N2O3S,13,15,334.1359103
C35H32MgN4O5,12,14,612.2223121
C35H32MgN4O5,13,14,647.3397314
C35H32MgN4O5,12,15,616.2104516
C35H32MgN4O5,13,15,651.327871
C14H16N2O6,12,14,308.1008363
C14H16N2O6,13,14,322.147804
C14H16N2O6,12,15,310.094906
C14H16N2O6,13,15,324.1418738
C22H18N2O4,12,14,374.1266571
C22H18N2O4,13,14,396.2004635
C22H18N2O4,12,15,376.1207269
C22H18N2O4,13,15,398.1945333
C14H16N2O7,12,14,324.0957509
C14H16N2O7,13,14,338.1427186
C14H16N2O7,12,15,326.0898207
C14H16N2O7,13,15,340.1367884
C14H16N2O8,12,14,340.0906655
C14H16N2O8,13,14,354.1376332
C14H16N2O8,12,15,342.0847353
C14H16N2O8,13,15,356.131703
C27H28O5,12,14,432.193674
C27H28O5,13,14,459.2842546
C27H28O5,12,15,432.193674
C27H28O5,13,15,459.2842546
C18H26N2O4,12,14,334.1892573
C18H26N2O4,13,14,352.2496444
C18H26N2O4,12,15,336.1833271
C18H26N2O4,13,15,354.2437142
C6H12F2N2O2,12,14,182.086684
C6H12F2N2O2,13,14,188.1068131
C6H12F2N2O2,12,15,184.0807538
C6H12F2N2O2,13,15,190.1008829
C18H20N2,12,14,264.1626487
C18H20N2,13,14,282.2230357
C18H20N2,12,15,266.1567184
C18H20N2,13,15,284.2171055
C27H28O6,12,14,448.1885886
C27H28O6,13,14,475.2791693
C27H28O6,12,15,448.1885886
C27H28O6,13,15,475.2791693
C58H84CoN16O11+,12,14,1239.583199
C58H84CoN16O11+,13,14,1297.77778
C58H84CoN16O11+,12,15,1255.535758
C58H84CoN16O11+,13,15,1313.730338
C22H18N2O9,12,14,454.1012302
C22H18N2O9,13,14,476.1750366
C22H18N2O9,12,15,456.0953
C22H18N2O9,13,15,478.1691064
C24H33NO4,12,14,399.2409586
C24H33NO4,13,14,423.3214747
C24H33NO4,12,15,400.2379934
C24H33NO4,13,15,424.3185096
C26H28N2O5,12,14,448.199822
C26H28N2O5,13,14,474.2870478
C26H28N2O5,12,15,450.1938918
C26H28N2O5,13,15,476.2811176
C19H22KN3O4S,12,14,427.0968088
C19H22KN3O4S,13,14,446.1605507
C19H22KN3O4S,12,15,430.0879135
C19H22KN3O4S,13,15,449.1516554
C32H57N5O9,12,14,655.4156285
C32H57N5O9,13,14,687.5229833
C32H57N5O9,12,15,660.4008029
C32H57N5O9,13,15,692.5081577
C14H33N10O7PS,12,14,516.1992007
C14H33N10O7PS,13,14,530.2461684
C14H33N10O7PS,12,15,526.1695496
C14H33N10O7PS,13,15,540.2165173
C10H10N2,12,14,158.0843983
C10H10N2,13,14,168.1179467
C10H10N2,12,15,160.0784681
C10H10N2,13,15,170.1120165
C22H29N3S2,12,14,399.1802893
C22H29N3S2,13,14,421.2540958
C22H29N3S2,12,15,402.171394
C22H29N3S2,13,15,424.2452004
C20H24N8O6,12,14,472.1818805
C20H24N8O6,13,14,492.2489773
C20H24N8O6,12,15,480.1581597
C20H24N8O6,13,15,500.2252564
C35H44N4O16,12,14,776.2752314
C35H44N4O16,13,14,811.3926507
C35H44N4O16,12,15,780.263371
C35H44N4O16,13,15,815.3807903
C3H9NO,12,14,75.06841392
C3H9NO,13,14,78.07847843
C3H9NO,12,15,76.06544881
C3H9NO,13,15,79.07551332
C10H13N3O5S,12,14,287.0575912
C10H13N3O5S,13,14,297.0911396
C10H13N3O5S,12,15,290.0486959
C10H13N3O5S,13,15,300.0822443
C14H10MgO6,12,14,298.03278
C14H10MgO6,13,14,312.0797477
C14H10MgO6,12,15,298.03278
C14H10MgO6,13,15,312.0797477
C10H14N5O10PS,12,14,427.0198989
C10H14N5O10PS,13,14,437.0534473
C10H14N5O10PS,12,15,432.0050734
C10H14N5O10PS,13,15,442.0386217
C6H14FO3P,12,14,184.066459
C6H14FO3P,13,14,190.0865881
C6H14FO3P,12,15,184.066459
C6H14FO3P,13,15,190.0865881
C18H20O2,12,14,268.1463299
C18H20O2,13,14,286.206717
C18H20O2,12,15,268.1463299
C18H20O2,13,15,286.206717
C19H25ClN2,12,14,316.1706265
C19H25ClN2,13,14,335.2343684
C19H25ClN2,12,15,318.1646963
C19H25ClN2,13,15,337.2284382
C18H33ClN2O5S,12,14,424.1798706
C18H33ClN2O5S,13,14,442.2402577
C18H33ClN2O5S,12,15,426.1739404
C18H33ClN2O5S,13,15,444.2343274
C18H20O3,12,14,284.1412445
C18H20O3,13,14,302.2016316
C18H20O3,12,15,284.1412445
C18H20O3,13,15,302.2016316
C16H22O10,12,14,374.1212969
C16H22O10,13,14,390.1749743
C16H22O10,12,15,374.1212969
C16H22O10,13,15,390.1749743
C16H22O11,12,14,390.1162115
C16H22O11,13,14,406.169889
C16H22O11,12,15,390.1162115
C16H22O11,13,15,406.169889
C18H20O4,12,14,300.1361591
C18H20O4,13,14,318.1965462
C18H20O4,12,15,300.1361591
C18H20O4,13,15,318.1965462
C7H5NO3S,12,14,182.9990137
C7H5NO3S,13,14,190.0224976
C7H5NO3S,12,15,183.9960486
C7H5NO3S,13,15,191.0195325
C18H20O5,12,14,316.1310738
C18H20O5,13,14,334.1914608
C18H20O5,12,15,316.1310738
C18H20O5,13,15,334.1914608
C12H8N4O5,12,14,288.0494694
C12H8N4O5,13,14,300.0897274
C12H8N4O5,12,15,292.037609
C12H8N4O5,13,15,304.077867
C7H11Cl2N3,12,14,207.0330028
C7H11Cl2N3,13,14,214.0564867
C7H11Cl2N3,12,15,210.0241075
C7H11Cl2N3,13,15,217.0475913
C24H16O10,12,14,464.0743467
C24H16O10,13,14,488.1548628
C24H16O10,12,15,464.0743467
C24H16O10,13,15,488.1548628
C11H19N3O6S,12,14,321.099456
C11H19N3O6S,13,14,332.1363593
C11H19N3O6S,12,15,324.0905607
C11H19N3O6S,13,15,335.1274639
C24H16O11,12,14,480.0692614
C24H16O11,13,14,504.1497775
C24H16O11,12,15,480.0692614
C24H16O11,13,15,504.1497775
C19H17N9O5S2,12,14,515.0794061
C19H17N9O5S2,13,14,534.143148
C19H17N9O5S2,12,15,524.0527201
C19H17N9O5S2,13,15,543.116462
C25H24N4O2,12,14,412.189926
C25H24N4O2,13,14,437.273797
C25H24N4O2,12,15,416.1780656
C25H24N4O2,13,15,441.2619366
C17H22N4O6,12,14,378.1539345
C17H22N4O6,13,14,395.2109667
C17H22N4O6,12,15,382.142074
C17H22N4O6,13,15,399.1991063
C16H26N5O18P3,12,14,669.0485686
C16H26N5O18P3,13,14,685.102246
C16H26N5O18P3,12,15,674.0337431
C16H26N5O18P3,13,15,690.0874205
C10H10O2,12,14,162.0680796
C10H10O2,13,14,172.1016279
C10H10O2,12,15,162.0680796
C10H10O2,13,15,172.1016279
C27H38O10,12,14,522.2464974
C27H38O10,13,14,549.3370781
C27H38O10,12,15,522.2464974
C27H38O10,13,15,549.3370781
C10H10O3,12,14,178.0629942
C10H10O3,13,14,188.0965426
C10H10O3,12,15,178.0629942
C10H10O3,13,15,188.0965426
C10H10O4,12,14,194.0579088
C10H10O4,13,14,204.0914572
C10H10O4,12,15,194.0579088
C10H10O4,13,15,204.0914572
C10H10O5,12,14,210.0528234
C10H10O5,13,14,220.0863718
C10H10O5,12,15,210.0528234
C10H10O5,13,15,220.0863718
C18H29N3O2,12,14,319.2259772
C18H29N3O2,13,14,337.2863643
C18H29N3O2,12,15,322.2170819
C18H29N3O2,13,15,340.277469
C10H10O6,12,14,226.0477381
C10H10O6,13,14,236.0812864
C10H10O6,12,15,226.0477381
C10H10O6,13,15,236.0812864
C10H10O8,12,14,258.0375673
C10H10O8,13,14,268.0711157
C10H10O8,12,15,258.0375673
C10H10O8,13,15,268.0711157
C4H9O6PS,12,14,215.9857452
C4H9O6PS,13,14,219.9991646
C4H9O6PS,12,15,215.9857452
C4H9O6PS,13,15,219.9991646
C20H14N4,12,14,310.1218465
C20H14N4,13,14,330.1889432
C20H14N4,12,15,314.109986
C20H14N4,13,15,334.1770828
C19H25ClO2,12,14,320.1543078
C19H25ClO2,13,14,339.2180497
C19H25ClO2,12,15,320.1543078
C19H25ClO2,13,15,339.2180497
C15H13Br3O2,12,14,461.8465675
C15H13Br3O2,13,14,476.89689
C15H13Br3O2,12,15,461.8465675
C15H13Br3O2,13,15,476.89689
C11H19N3O7S,12,14,337.0943707
C11H19N3O7S,13,14,348.1312739
C11H19N3O7S,12,15,340.0854754
C11H19N3O7S,13,15,351.1223786
C12H30N2+2,12,14,202.2398018
C12H30N2+2,13,14,214.2800599
C12H30N2+2,12,15,204.2338716
C12H30N2+2,13,15,216.2741297
C55H62N10,12,14,862.515892
C55H62N10,13,14,917.7004081
C55H62N10,12,15,872.486241
C55H62N10,13,15,927.6707571
C21H27NO11,12,14,469.1584107
C21H27NO11,13,14,490.2288623
C21H27NO11,12,15,470.1554456
C21H27NO11,13,15,491.2258972
C18H38NO5P,12,14,379.2487598
C18H38NO5P,13,14,397.3091469
C18H38NO5P,12,15,380.2457947
C18H38NO5P,13,15,398.3061818
C7H8N2O2,12,14,152.0585775
C7H8N2O2,13,14,159.0820614
C7H8N2O2,12,15,154.0526473
C7H8N2O2,13,15,161.0761312
C15H21NO2,12,14,247.1572289
C15H21NO2,13,14,262.2075515
C15H21NO2,12,15,248.1542638
C15H21NO2,13,15,263.2045864
C16H17N3O7S2,12,14,427.0507913
C16H17N3O7S2,13,14,443.1044687
C16H17N3O7S2,12,15,430.041896
C16H17N3O7S2,13,15,446.0955734
C13H15N5O3,12,14,289.1174894
C13H15N5O3,13,14,302.1611023
C13H15N5O3,12,15,294.1026638
C13H15N5O3,13,15,307.1462767
C66H125NO5,12,14,1011.955776
C66H125NO5,13,14,1078.177195
C66H125NO5,12,15,1012.952811
C66H125NO5,13,15,1079.17423
C24H20N6O3,12,14,440.1596885
C24H20N6O3,13,14,464.2402046
C24H20N6O3,12,15,446.1418979
C24H20N6O3,13,15,470.222414
C15H21NO4,12,14,279.1470582
C15H21NO4,13,14,294.1973807
C15H21NO4,12,15,280.1440931
C15H21NO4,13,15,295.1944156
C28H24O5,12,14,440.1623739
C28H24O5,13,14,468.2563093
C28H24O5,12,15,440.1623739
C28H24O5,13,15,468.2563093
C15H21NO6,12,14,311.1368874
C15H21NO6,13,14,326.18721
C15H21NO6,12,15,312.1339223
C15H21NO6,13,15,327.1842449
C18H20FN3O4,12,14,361.1437843
C18H20FN3O4,13,14,379.2041714
C18H20FN3O4,12,15,364.134889
C18H20FN3O4,13,15,382.1952761
C23H36O2,12,14,344.2715304
C23H36O2,13,14,367.3486917
C23H36O2,12,15,344.2715304
C23H36O2,13,15,367.3486917
C23H36O3,12,14,360.266445
C23H36O3,13,14,383.3436063
C23H36O3,12,15,360.266445
C23H36O3,13,15,383.3436063
C20H14O4,12,14,318.0892089
C20H14O4,13,14,338.1563057
C20H14O4,12,15,318.0892089
C20H14O4,13,15,338.1563057
C20H14O5,12,14,334.0841236
C20H14O5,13,14,354.1512203
C20H14O5,12,15,334.0841236
C20H14O5,13,15,354.1512203
C26H37NO6,12,14,459.2620879
C26H37NO6,13,14,485.3493137
C26H37NO6,12,15,460.2591228
C26H37NO6,13,15,486.3463486
C20H14O6,12,14,350.0790382
C20H14O6,13,14,370.1461349
C20H14O6,12,15,350.0790382
C20H14O6,13,15,370.1461349
C23H36O6,12,14,408.2511889
C23H36O6,13,14,431.3283502
C23H36O6,12,15,408.2511889
C23H36O6,13,15,431.3283502
C23H36O7,12,14,424.2461035
C23H36O7,13,14,447.3232648
C23H36O7,12,15,424.2461035
C23H36O7,13,15,447.3232648
C22H24ClN3O,12,14,381.1607901
C22H24ClN3O,13,14,403.2345966
C22H24ClN3O,12,15,384.1518948
C22H24ClN3O,13,15,406.2257012
C20H14O7,12,14,366.0739528
C20H14O7,13,14,386.1410496
C20H14O7,12,15,366.0739528
C20H14O7,13,15,386.1410496
C20H14O8,12,14,382.0688674
C20H14O8,13,14,402.1359642
C20H14O8,12,15,382.0688674
C20H14O8,13,15,402.1359642
C119H154ClN21O40,12,14,2552.035047
C119H154ClN21O40,13,14,2671.434272
C119H154ClN21O40,12,15,2572.972779
C119H154ClN21O40,13,15,2692.372005
C8H15NO,12,14,141.1153641
C8H15NO,13,14,149.1422028
C8H15NO,12,15,142.112399
C8H15NO,13,15,150.1392377
C40H48N4O2,12,14,616.3777268
C40H48N4O2,13,14,656.5119203
C40H48N4O2,12,15,620.3658664
C40H48N4O2,13,15,660.5000599
C28H44N7O19P3S,12,14,907.1625525
C28H44N7O19P3S,13,14,935.2564879
C28H44N7O19P3S,12,15,914.1417967
C28H44N7O19P3S,13,15,942.2357322
C40H48N4O3,12,14,632.3726414
C40H48N4O3,13,14,672.5068349
C40H48N4O3,12,15,636.360781
C40H48N4O3,13,15,676.4949745
C27H46N7O18P3S,12,14,881.1832879
C27H46N7O18P3S,13,14,908.2738686
C27H46N7O18P3S,12,15,888.1625322
C27H46N7O18P3S,13,15,915.2531128
C26H48N7O17P3S,12,14,855.2040234
C26H48N7O17P3S,13,14,881.2912492
C26H48N7O17P3S,12,15,862.1832676
C26H48N7O17P3S,13,15,888.2704934
C9H22O13P2,12,14,400.0535638
C9H22O13P2,13,14,409.0837574
C9H22O13P2,12,15,400.0535638
C9H22O13P2,13,15,409.0837574
C4H7N3,12,14,97.06399724
C4H7N3,13,14,101.0774166
C4H7N3,12,15,100.0551019
C4H7N3,13,15,104.0685213
C18H29N,12,14,259.2299999
C18H29N,13,14,277.290387
C18H29N,12,15,260.2270348
C18H29N,13,15,278.2874219
C34H58N5O26P,12,14,983.3107636
C34H58N5O26P,13,14,1017.424828
C34H58N5O26P,12,15,988.295938
C34H58N5O26P,13,15,1022.410003
C11H22N2O4S,12,14,278.1300279
C11H22N2O4S,13,14,289.1669311
C11H22N2O4S,12,15,280.1240977
C11H22N2O4S,13,15,291.1610009
C7H13NO3S,12,14,191.061614
C7H13NO3S,13,14,198.0850978
C7H13NO3S,12,15,192.0586489
C7H13NO3S,13,15,199.0821327
C21H35N7O13P2S,12,14,687.148878
C21H35N7O13P2S,13,14,708.2193296
C21H35N7O13P2S,12,15,694.1281222
C21H35N7O13P2S,13,15,715.1985738
C13H18N6O3,12,14,306.1440385
C13H18N6O3,13,14,319.1876514
C13H18N6O3,12,15,312.1262478
C13H18N6O3,13,15,325.1698607
C54H82O4,12,14,794.6213111
C54H82O4,13,14,848.8024724
C54H82O4,12,15,794.6213111
C54H82O4,13,15,848.8024724
C38H60O9,12,14,660.4237335
C38H60O9,13,14,698.5512174
C38H60O9,12,15,660.4237335
C38H60O9,13,15,698.5512174
C14H26Cl2N2O7,12,14,404.1117066
C14H26Cl2N2O7,13,14,418.1586743
C14H26Cl2N2O7,12,15,406.1057764
C14H26Cl2N2O7,13,15,420.1527441
C18H26O19,12,14,546.1068287
C18H26O19,13,14,564.1672157
C18H26O19,12,15,546.1068287
C18H26O19,13,15,564.1672157
C30H50O2,12,14,442.3810808
C30H50O2,13,14,472.481726
C30H50O2,12,15,442.3810808
C30H50O2,13,15,472.481726
C30H50O3,12,14,458.3759955
C30H50O3,13,14,488.4766406
C30H50O3,12,15,458.3759955
C30H50O3,13,15,488.4766406
C30H50O4,12,14,474.3709101
C30H50O4,13,14,504.4715552
C30H50O4,12,15,474.3709101
C30H50O4,13,15,504.4715552
C7H17N2O2+,12,14,161.1284542
C7H17N2O2+,13,14,168.1519381
C7H17N2O2+,12,15,163.122524
C7H17N2O2+,13,15,170.1460079
C30H50O5,12,14,490.3658247
C30H50O5,13,14,520.4664698
C30H50O5,12,15,490.3658247
C30H50O5,13,15,520.4664698
C17H18O4,12,14,286.1205091
C17H18O4,13,14,303.1775413
C17H18O4,12,15,286.1205091
C17H18O4,13,15,303.1775413
C17H18O5,12,14,302.1154237
C17H18O5,13,14,319.1724559
C17H18O5,12,15,302.1154237
C17H18O5,13,15,319.1724559
C10H14N5O6PS2,12,14,395.0123111
C10H14N5O6PS2,13,14,405.0458595
C10H14N5O6PS2,12,15,399.9974856
C10H14N5O6PS2,13,15,410.0310339
C17H18O7,12,14,334.1052529
C17H18O7,13,14,351.1622852
C17H18O7,12,15,334.1052529
C17H18O7,13,15,351.1622852
C4H7NO,12,14,85.05276385
C4H7NO,13,14,89.0661832
C4H7NO,12,15,86.04979875
C4H7NO,13,15,90.0632181
C16H21N3,12,14,255.1735477
C16H21N3,13,14,271.2272251
C16H21N3,12,15,258.1646524
C16H21N3,13,15,274.2183298
C10H13FN5O7P,12,14,365.0536625
C10H13FN5O7P,13,14,375.0872109
C10H13FN5O7P,12,15,370.038837
C10H13FN5O7P,13,15,380.0723854
C6H13NO11S2,12,14,338.9930016
C6H13NO11S2,13,14,345.0131307
C6H13NO11S2,12,15,339.9900365
C6H13NO11S2,13,15,346.0101656
C30H18O8,12,14,506.1001676
C30H18O8,13,14,536.2008127
C30H18O8,12,15,506.1001676
C30H18O8,13,15,536.2008127
C14H9Cl5O,12,14,367.9096035
C14H9Cl5O,13,14,381.9565712
C14H9Cl5O,12,15,367.9096035
C14H9Cl5O,13,15,381.9565712
C3H9S+,12,14,77.0419474
C3H9S+,13,14,80.05201191
C3H9S+,12,15,77.0419474
C3H9S+,13,15,80.05201191
C19H20FNO3,12,14,329.1427217
C19H20FNO3,13,14,348.2064636
C19H20FNO3,12,15,330.1397566
C19H20FNO3,13,15,349.2034985
C16H13Cl3N2OS,12,14,385.9814169
C16H13Cl3N2OS,13,14,402.0350943
C16H13Cl3N2OS,12,15,387.9754867
C16H13Cl3N2OS,13,15,404.0291641
C13H19O10P,12,14,366.0715833
C13H19O10P,13,14,379.1151962
C13H19O10P,12,15,366.0715833
C13H19O10P,13,15,379.1151962
C14H14N3O12PS2,12,14,510.9756508
C14H14N3O12PS2,13,14,525.0226185
C14H14N3O12PS2,12,15,513.9667555
C14H14N3O12PS2,13,15,528.0137232
C31H42N6O7,12,14,610.3114977
C31H42N6O7,13,14,641.4154977
C31H42N6O7,12,15,616.2937071
C31H42N6O7,13,15,647.3977071
C29H40O10,12,14,548.2621475
C29H40O10,13,14,577.3594378
C29H40O10,12,15,548.2621475
C29H40O10,13,15,577.3594378
C3H4N2O2,12,14,100.0272774
C3H4N2O2,13,14,103.0373419
C3H4N2O2,12,15,102.0213472
C3H4N2O2,13,15,105.0314117
C8H13N3O,12,14,167.1058621
C8H13N3O,13,14,175.1327008
C8H13N3O,12,15,170.0969667
C8H13N3O,13,15,178.1238054
C3H4N2O4,12,14,132.0171066
C3H4N2O4,13,14,135.0271711
C3H4N2O4,12,15,134.0111764
C3H4N2O4,13,15,137.0212409
C8H16NO9P,12,14,301.0562676
C8H16NO9P,13,14,309.0831063
C8H16NO9P,12,15,302.0533025
C8H16NO9P,13,15,310.0801412
C18H18N2O7,12,14,374.1114009
C18H18N2O7,13,14,392.171788
C18H18N2O7,12,15,376.1054707
C18H18N2O7,13,15,394.1658578
C18H18N2O8,12,14,390.1063156
C18H18N2O8,13,14,408.1667026
C18H18N2O8,12,15,392.1003854
C18H18N2O8,13,15,410.1607724
C20H20N2O2,12,14,320.1524779
C20H20N2O2,13,14,340.2195747
C20H20N2O2,12,15,322.1465477
C20H20N2O2,13,15,342.2136444
C20H20N2O3,12,14,336.1473925
C20H20N2O3,13,14,356.2144893
C20H20N2O3,12,15,338.1414623
C20H20N2O3,13,15,358.2085591
C32H44O11,12,14,604.2883623
C32H44O11,13,14,636.3957171
C32H44O11,12,15,604.2883623
C32H44O11,13,15,636.3957171
C32H44O12,12,14,620.2832769
C32H44O12,13,14,652.3906317
C32H44O12,12,15,620.2832769
C32H44O12,13,15,652.3906317
C7H8N2,12,14,120.0687483
C7H8N2,13,14,127.0922321
C7H8N2,12,15,122.0628181
C7H8N2,13,15,129.0863019
C15H13Cl2N3O2,12,14,337.0384821
C15H13Cl2N3O2,13,14,352.0888047
C15H13Cl2N3O2,12,15,340.0295868
C15H13Cl2N3O2,13,15,355.0799093
C24H30N2O4,12,14,410.2205575
C24H30N2O4,13,14,434.3010736
C24H30N2O4,12,15,412.2146272
C24H30N2O4,13,15,436.2951434
C17H25NO2,12,14,275.1885291
C17H25NO2,13,14,292.2455613
C17H25NO2,12,15,276.1855639
C17H25NO2,13,15,293.2425962
C7H16N2O2,12,14,160.1211778
C7H16N2O2,13,14,167.1446616
C7H16N2O2,12,15,162.1152476
C7H16N2O2,13,15,169.1387314
C49H58FeN4O5,12,14,838.3756631
C49H58FeN4O5,13,14,887.5400501
C49H58FeN4O5,12,15,842.3638027
C49H58FeN4O5,13,15,891.5281897
C17H25NO3,12,14,291.1834437
C17H25NO3,13,14,308.2404759
C17H25NO3,12,15,292.1804786
C17H25NO3,13,15,309.2375108
C7H4ClNO2,12,14,168.9930561
C7H4ClNO2,13,14,176.01654
C7H4ClNO2,12,15,169.990091
C7H4ClNO2,13,15,177.0135748
C16H21NO,12,14,243.1623143
C16H21NO,13,14,259.2159917
C16H21NO,12,15,244.1593492
C16H21NO,13,15,260.2130266
C19H43NO,12,14,301.334465
C19H43NO,13,14,320.3982069
C19H43NO,12,15,302.3314999
C19H43NO,13,15,321.3952418
C28H40N2O5,12,14,484.2937224
C28H40N2O5,13,14,512.3876579
C28H40N2O5,12,15,486.2877922
C28H40N2O5,13,15,514.3817277
C20H29NO2,12,14,315.2198292
C20H29NO2,13,14,335.2869259
C20H29NO2,12,15,316.2168641
C20H29NO2,13,15,336.2839608
C20H29NO3,12,14,331.2147438
C20H29NO3,13,14,351.2818406
C20H29NO3,12,15,332.2117787
C20H29NO3,13,15,352.2788755
C17H13ClFN3O,12,14,329.073118
C17H13ClFN3O,13,14,346.1301502
C17H13ClFN3O,12,15,332.0642226
C17H13ClFN3O,13,15,349.1212549
C28H40N2O9,12,14,548.2733809
C28H40N2O9,13,14,576.3673164
C28H40N2O9,12,15,550.2674507
C28H40N2O9,13,15,578.3613861
C24H32O4,12,14,384.2300595
C24H32O4,13,14,408.3105756
C24H32O4,12,15,384.2300595
C24H32O4,13,15,408.3105756
C24H32O5,12,14,400.2249741
C24H32O5,13,14,424.3054902
C24H32O5,12,15,400.2249741
C24H32O5,13,15,424.3054902
C24H32O6,12,14,416.2198888
C24H32O6,13,14,440.3004049
C24H32O6,12,15,416.2198888
C24H32O6,13,15,440.3004049
C40H54O2,12,14,566.412381
C40H54O2,13,14,606.5465745
C40H54O2,12,15,566.412381
C40H54O2,13,15,606.5465745
C22H24N6O9S3,12,14,612.0766885
C22H24N6O9S3,13,14,634.1504949
C22H24N6O9S3,12,15,618.0588978
C22H24N6O9S3,13,15,640.1327043
C24H32O7,12,14,432.2148034
C24H32O7,13,14,456.2953195
C24H32O7,12,15,432.2148034
C24H32O7,13,15,456.2953195
C43H76O2,12,14,624.5845317
C43H76O2,13,14,667.7287897
C43H76O2,12,15,624.5845317
C43H76O2,13,15,667.7287897
C15H20NO9S2-,12,14,422.0584962
C15H20NO9S2-,13,14,437.1088188
C15H20NO9S2-,12,15,423.0555311
C15H20NO9S2-,13,15,438.1058537
C24H32O8,12,14,448.209718
C24H32O8,13,14,472.2902341
C24H32O8,12,15,448.209718
C24H32O8,13,15,472.2902341
C28H28N2O11,12,14,568.1693098
C28H28N2O11,13,14,596.2632452
C28H28N2O11,12,15,570.1633795
C28H28N2O11,13,15,598.257315
C24H32O9,12,14,464.2046326
C24H32O9,13,14,488.2851487
C24H32O9,12,15,464.2046326
C24H32O9,13,15,488.2851487
C45H62N6O12,12,14,878.4425715
C45H62N6O12,13,14,923.5935392
C45H62N6O12,12,15,884.4247808
C45H62N6O12,13,15,929.5757485
C34H57N5O23,12,14,903.3444332
C34H57N5O23,13,14,937.4584976
C34H57N5O23,12,15,908.3296076
C34H57N5O23,13,15,942.4436721
C2H4N4,12,14,84.04359615
C2H4N4,13,14,86.05030582
C2H4N4,12,15,88.03173572
C2H4N4,13,15,90.0384454
C9H11NO,12,14,149.084064
C9H11NO,13,14,158.1142575
C9H11NO,12,15,150.0810989
C9H11NO,13,15,159.1112924
C12H16N5O8P,12,14,389.073649
C12H16N5O8P,13,14,401.1139071
C12H16N5O8P,12,15,394.0588235
C12H16N5O8P,13,15,406.0990815
C7H8O2,12,14,124.0524295
C7H8O2,13,14,131.0759134
C7H8O2,12,15,124.0524295
C7H8O2,13,15,131.0759134
C21H23ClFNO2,12,14,375.1401349
C21H23ClFNO2,13,14,396.2105865
C21H23ClFNO2,12,15,376.1371698
C21H23ClFNO2,13,15,397.2076214
C7H8O3,12,14,140.0473441
C7H8O3,13,14,147.070828
C7H8O3,12,15,140.0473441
C7H8O3,13,15,147.070828
C7H5NaO2S,12,14,175.9907948
C7H5NaO2S,13,14,183.0142786
C7H5NaO2S,12,15,175.9907948
C7H5NaO2S,13,15,183.0142786
C7H8O4,12,14,156.0422587
C7H8O4,13,14,163.0657426
C7H8O4,12,15,156.0422587
C7H8O4,13,15,163.0657426
C23H30Cl2NNa2O6P,12,14,563.098319
C23H30Cl2NNa2O6P,13,14,586.1754802
C23H30Cl2NNa2O6P,12,15,564.0953539
C23H30Cl2NNa2O6P,13,15,587.1725151
C7H8O5,12,14,172.0371734
C7H8O5,13,14,179.0606572
C7H8O5,12,15,172.0371734
C7H8O5,13,15,179.0606572
C7H7NO2,12,14,137.0476785
C7H7NO2,13,14,144.0711623
C7H7NO2,12,15,138.0447134
C7H7NO2,13,15,145.0681972
C7H8O6,12,14,188.032088
C7H8O6,13,14,195.0555719
C7H8O6,12,15,188.032088
C7H8O6,13,15,195.0555719
C7H7NO3,12,14,153.0425931
C7H7NO3,13,14,160.066077
C7H7NO3,12,15,154.039628
C7H7NO3,13,15,161.0631119
C21H23ClFNO5,12,14,423.1248788
C21H23ClFNO5,13,14,444.1953304
C21H23ClFNO5,12,15,424.1219137
C21H23ClFNO5,13,15,445.1923653
C7H7NO4,12,14,169.0375077
C7H7NO4,13,14,176.0609916
C7H7NO4,12,15,170.0345426
C7H7NO4,13,15,177.0580265
C50H83NO20,12,14,1017.550844
C50H83NO20,13,14,1067.718586
C50H83NO20,12,15,1018.547879
C50H83NO20,13,15,1068.715621
C50H83NO21,12,14,1033.545759
C50H83NO21,13,14,1083.713501
C50H83NO21,12,15,1034.542794
C50H83NO21,13,15,1084.710536
C7H7NO5,12,14,185.0324223
C7H7NO5,13,14,192.0559062
C7H7NO5,12,15,186.0294572
C7H7NO5,13,15,193.0529411
C7H8O7,12,14,204.0270026
C7H8O7,13,14,211.0504865
C7H8O7,12,15,204.0270026
C7H8O7,13,15,211.0504865
C7H8O8,12,14,220.0219172
C7H8O8,13,14,227.0454011
C7H8O8,12,15,220.0219172
C7H8O8,13,15,227.0454011
C3H7N3O2,12,14,117.0538265
C3H7N3O2,13,14,120.063891
C3H7N3O2,12,15,120.0449312
C3H7N3O2,13,15,123.0549957
